Gene stable ID	GO term accession
BRADI1G01460	GO:0015940
BRADI1G01460	GO:0042803
BRADI1G01460	GO:0005829
BRADI1G01460	GO:0009793
BRADI1G01460	GO:0015940
BRADI1G01460	GO:0004592
BRADI1G01460	GO:0009793
BRADI1G01460	GO:0005829
BRADI1G01460	GO:0004592
BRADI1G01460	GO:0015940
BRADI1G01460	GO:0015940
BRADI1G01460	GO:0004592
BRADI1G01470	GO:0005515
BRADI1G01480	GO:0005515
BRADI1G01487	GO:0005515
BRADI1G01487	GO:0005515
BRADI1G01500	
BRADI1G01500	
BRADI1G01507	GO:0005524
BRADI1G01507	GO:0046872
BRADI1G01507	GO:0006457
BRADI1G01507	GO:0031072
BRADI1G01507	GO:0009408
BRADI1G01507	GO:0051082
BRADI1G01507	GO:0010198
BRADI1G01507	GO:0051085
BRADI1G01507	GO:0000740
BRADI1G01507	GO:0009558
BRADI1G01507	GO:0031072
BRADI1G01507	GO:0010197
BRADI1G01507	GO:0009553
BRADI1G01507	GO:0009560
BRADI1G01507	GO:0000741
BRADI1G01507	GO:0005739
BRADI1G01507	GO:0010197
BRADI1G01507	GO:0010198
BRADI1G01507	GO:0051085
BRADI1G01507	GO:0009558
BRADI1G01507	GO:0000740
BRADI1G01507	GO:0009560
BRADI1G01507	GO:0009408
BRADI1G01507	GO:0006457
BRADI1G01507	GO:0005739
BRADI1G01507	GO:0005524
BRADI1G01507	GO:0046872
BRADI1G01520	
BRADI1G01530	GO:0005654
BRADI1G01530	GO:0015030
BRADI1G01530	GO:0005730
BRADI1G01530	GO:0005829
BRADI1G01530	GO:0001510
BRADI1G01530	GO:0000398
BRADI1G01530	GO:0005737
BRADI1G01530	GO:0009507
BRADI1G01530	GO:0015030
BRADI1G01530	GO:0001510
BRADI1G01530	GO:0009507
BRADI1G01530	GO:0005829
BRADI1G01530	GO:0005730
BRADI1G01530	GO:0000398
BRADI1G01540	GO:0000775
BRADI1G01540	GO:0007067
BRADI1G01540	GO:0000775
BRADI1G01540	GO:0007067
BRADI1G01550	GO:0043531
BRADI1G01550	GO:0043531
BRADI1G01560	GO:0005515
BRADI1G01560	GO:0005515
BRADI1G01570	GO:0009055
BRADI1G01570	GO:0015035
BRADI1G01570	GO:0045454
BRADI1G01570	GO:0015297
BRADI1G01570	GO:0006812
BRADI1G01570	GO:0048653
BRADI1G01570	GO:0030003
BRADI1G01570	GO:0070838
BRADI1G01570	GO:0015038
BRADI1G01570	GO:0009941
BRADI1G01570	GO:0019761
BRADI1G01570	GO:0009570
BRADI1G01570	GO:0048653
BRADI1G01570	GO:0030003
BRADI1G01570	GO:0070838
BRADI1G01570	GO:0019761
BRADI1G01570	GO:0015035
BRADI1G01570	GO:0045454
BRADI1G01570	GO:0009055
BRADI1G01570	GO:0015297
BRADI1G01570	GO:0009941
BRADI1G01570	GO:0009570
BRADI1G01570	GO:0015038
BRADI1G01580	GO:0005622
BRADI1G01580	GO:0000166
BRADI1G01580	GO:0003924
BRADI1G01580	GO:0005525
BRADI1G01580	GO:0006184
BRADI1G01580	GO:0003746
BRADI1G01580	GO:0006414
BRADI1G01580	GO:0008270
BRADI1G01580	GO:0050897
BRADI1G01580	GO:0005524
BRADI1G01580	GO:0005618
BRADI1G01580	GO:0009220
BRADI1G01580	GO:0003746
BRADI1G01580	GO:0006414
BRADI1G01580	GO:0050897
BRADI1G01580	GO:0005622
BRADI1G01580	GO:0009220
BRADI1G01580	GO:0003924
BRADI1G01580	GO:0005525
BRADI1G01580	GO:0005618
BRADI1G01580	GO:0008270
BRADI1G01580	GO:0005524
BRADI1G01590	
BRADI1G01595	GO:0008234
BRADI1G01595	GO:0008234
BRADI1G01600	GO:0006355
BRADI1G01600	GO:0006351
BRADI1G01610	GO:0009055
BRADI1G01610	GO:0005507
BRADI1G01610	GO:0009055
BRADI1G01620	
BRADI1G01630	
BRADI1G01640	GO:0003677
BRADI1G01640	GO:0006355
BRADI1G01640	GO:0006355
BRADI1G01640	GO:0006351
BRADI1G01640	GO:0003677
BRADI1G01640	GO:0005634
BRADI1G01650	GO:0003677
BRADI1G01650	GO:0006355
BRADI1G01650	GO:0006355
BRADI1G01650	GO:0006351
BRADI1G01650	GO:0003677
BRADI1G01650	GO:0005634
BRADI1G01655	
BRADI1G01660	GO:0008150
BRADI1G01660	GO:0009507
BRADI1G01660	GO:0009507
BRADI1G01670	GO:0000775
BRADI1G01670	GO:0007067
BRADI1G01670	GO:0000775
BRADI1G01670	GO:0007067
BRADI1G01680	
BRADI1G01690	
BRADI1G01700	GO:0046872
BRADI1G01700	GO:0016787
BRADI1G01700	GO:0003993
BRADI1G01700	GO:0003993
BRADI1G01700	GO:0016787
BRADI1G01700	GO:0046872
BRADI1G01710	GO:0005856
BRADI1G01710	GO:0005885
BRADI1G01710	GO:0034314
BRADI1G01710	GO:0030041
BRADI1G01710	GO:0030041
BRADI1G01710	GO:0034314
BRADI1G01710	GO:0005885
BRADI1G01710	GO:0015629
BRADI1G01720	GO:0016021
BRADI1G01720	GO:0006886
BRADI1G01720	GO:0005783
BRADI1G01720	GO:0006886
BRADI1G01720	GO:0005783
BRADI1G01720	GO:0016021
BRADI1G01730	
BRADI1G01740	GO:0016020
BRADI1G01740	GO:0007030
BRADI1G01740	GO:0015031
BRADI1G01740	GO:0003674
BRADI1G01740	GO:0005773
BRADI1G01740	GO:0007030
BRADI1G01740	GO:0005773
BRADI1G01740	GO:0015031
BRADI1G01740	GO:0016020
BRADI1G01750	
BRADI1G01760	
BRADI1G01770	GO:0016020
BRADI1G01770	GO:0016021
BRADI1G01770	GO:0006810
BRADI1G01770	GO:0055085
BRADI1G01770	GO:0055085
BRADI1G01770	GO:0016021
BRADI1G01780	GO:0005777
BRADI1G01780	GO:0005777
BRADI1G01780	GO:0008152
BRADI1G01780	GO:0016491
BRADI1G01790	GO:0005515
BRADI1G01800	GO:0016740
BRADI1G01800	GO:0016301
BRADI1G01800	GO:0016310
BRADI1G01800	GO:0008152
BRADI1G01800	GO:0004072
BRADI1G01800	GO:0008652
BRADI1G01800	GO:0016597
BRADI1G01800	GO:0004072
BRADI1G01800	GO:0008652
BRADI1G01800	GO:0008152
BRADI1G01800	GO:0016597
BRADI1G01805	
BRADI1G01810	GO:0003824
BRADI1G01810	GO:0030170
BRADI1G01810	GO:0008152
BRADI1G01810	GO:0030170
BRADI1G01810	GO:0003824
BRADI1G01820	
BRADI1G01830	
BRADI1G01840	GO:0005524
BRADI1G01840	GO:0004672
BRADI1G01840	GO:0004674
BRADI1G01840	GO:0006468
BRADI1G01840	GO:0016772
BRADI1G01840	GO:0006468
BRADI1G01840	GO:0045727
BRADI1G01840	GO:0045727
BRADI1G01840	GO:0004672
BRADI1G01840	GO:0005524
BRADI1G01847	GO:0003824
BRADI1G01847	GO:0008152
BRADI1G01847	GO:0008152
BRADI1G01847	GO:0003824
BRADI1G01860	
BRADI1G01870	
BRADI1G01880	GO:0003723
BRADI1G01880	GO:0009773
BRADI1G01880	GO:0009902
BRADI1G01880	GO:0034660
BRADI1G01880	GO:0042742
BRADI1G01880	GO:0019288
BRADI1G01880	GO:0015995
BRADI1G01880	GO:0006098
BRADI1G01880	GO:0010027
BRADI1G01880	GO:0042793
BRADI1G01880	GO:0006364
BRADI1G01880	GO:0005634
BRADI1G01880	GO:0009570
BRADI1G01880	GO:0009507
BRADI1G01880	GO:0009902
BRADI1G01880	GO:0010027
BRADI1G01880	GO:0042793
BRADI1G01880	GO:0009773
BRADI1G01880	GO:0042742
BRADI1G01880	GO:0015995
BRADI1G01880	GO:0003676
BRADI1G01880	GO:0019288
BRADI1G01880	GO:0006364
BRADI1G01880	GO:0006098
BRADI1G01880	GO:0009570
BRADI1G01880	GO:0005634
BRADI1G01890	
BRADI1G01900	GO:0016020
BRADI1G01900	GO:0016021
BRADI1G01900	GO:0051205
BRADI1G01900	GO:0009658
BRADI1G01900	GO:0009902
BRADI1G01900	GO:0034660
BRADI1G01900	GO:0010027
BRADI1G01900	GO:0003674
BRADI1G01900	GO:0051205
BRADI1G01900	GO:0034660
BRADI1G01900	GO:0009902
BRADI1G01900	GO:0010027
BRADI1G01900	GO:0016021
BRADI1G01910	
BRADI1G01920	GO:0016787
BRADI1G01920	GO:0006629
BRADI1G01920	GO:0016788
BRADI1G01920	GO:0016788
BRADI1G01930	GO:0007165
BRADI1G01930	GO:0000159
BRADI1G01930	GO:0008601
BRADI1G01930	GO:0005488
BRADI1G01930	GO:0000159
BRADI1G01930	GO:0008601
BRADI1G01930	GO:0007165
BRADI1G01936	GO:0016740
BRADI1G01936	GO:0005524
BRADI1G01936	GO:0000166
BRADI1G01936	GO:0016301
BRADI1G01936	GO:0016310
BRADI1G01936	GO:0004672
BRADI1G01936	GO:0006468
BRADI1G01936	GO:0016772
BRADI1G01936	GO:0004713
BRADI1G01936	GO:0006468
BRADI1G01936	GO:0004713
BRADI1G01936	GO:0004672
BRADI1G01936	GO:0005524
BRADI1G01942	GO:0005975
BRADI1G01942	GO:0004649
BRADI1G01942	GO:0004649
BRADI1G01942	GO:0005975
BRADI1G01950	
BRADI1G01960	
BRADI1G01965	
BRADI1G01970	GO:0005515
BRADI1G01980	GO:0005975
BRADI1G01980	GO:0004649
BRADI1G01980	GO:0004649
BRADI1G01980	GO:0005975
BRADI1G01990	GO:0003677
BRADI1G01990	GO:0008270
BRADI1G01990	GO:0006355
BRADI1G01990	GO:0008270
BRADI1G01990	GO:0003677
BRADI1G02000	
BRADI1G02010	
BRADI1G02020	GO:0006376
BRADI1G02020	GO:0005685
BRADI1G02020	GO:0003729
BRADI1G02030	GO:0003735
BRADI1G02030	GO:0005840
BRADI1G02030	GO:0006412
BRADI1G02030	GO:0019843
BRADI1G02030	GO:0009579
BRADI1G02030	GO:0010027
BRADI1G02030	GO:0009535
BRADI1G02030	GO:0019843
BRADI1G02030	GO:0010027
BRADI1G02030	GO:0009535
BRADI1G02030	GO:0003735
BRADI1G02030	GO:0006412
BRADI1G02030	GO:0005840
BRADI1G02040	
BRADI1G02050	GO:0005515
BRADI1G02060	
BRADI1G02060	
BRADI1G02070	
BRADI1G02080	GO:0008150
BRADI1G02090	GO:0009269
BRADI1G02090	GO:0009269
BRADI1G02090	GO:0009269
BRADI1G02090	GO:0009269
BRADI1G02100	GO:0000166
BRADI1G02100	GO:0005525
BRADI1G02100	GO:0015031
BRADI1G02100	GO:0007264
BRADI1G02100	GO:0006913
BRADI1G02100	GO:0005622
BRADI1G02100	GO:0007165
BRADI1G02100	GO:0015031
BRADI1G02100	GO:0006886
BRADI1G02100	GO:0003924
BRADI1G02100	GO:0005525
BRADI1G02100	GO:0007264
BRADI1G02100	GO:0016020
BRADI1G02107	GO:0016491
BRADI1G02107	GO:0055114
BRADI1G02107	GO:0008152
BRADI1G02107	GO:0016114
BRADI1G02107	GO:0016114
BRADI1G02107	GO:0008152
BRADI1G02107	GO:0016491
BRADI1G02117	
BRADI1G02130	
BRADI1G02140	GO:0005515
BRADI1G02145	GO:0005515
BRADI1G02150	GO:0016853
BRADI1G02150	GO:0016117
BRADI1G02150	GO:0009507
BRADI1G02150	GO:0055114
BRADI1G02150	GO:0009507
BRADI1G02150	GO:0016491
BRADI1G02160	GO:0005524
BRADI1G02160	GO:0000166
BRADI1G02160	GO:0004672
BRADI1G02160	GO:0004674
BRADI1G02160	GO:0006468
BRADI1G02160	GO:0016772
BRADI1G02160	GO:0006468
BRADI1G02160	GO:0004672
BRADI1G02160	GO:0005524
BRADI1G02170	GO:0016020
BRADI1G02170	GO:0016020
BRADI1G02180	GO:0005515
BRADI1G02190	GO:0005515
BRADI1G02200	GO:0004869
BRADI1G02200	GO:0004869
BRADI1G02210	GO:0005524
BRADI1G02210	GO:0000166
BRADI1G02210	GO:0004672
BRADI1G02210	GO:0004674
BRADI1G02210	GO:0006468
BRADI1G02210	GO:0016772
BRADI1G02210	GO:0005509
BRADI1G02210	GO:0030247
BRADI1G02210	GO:0006468
BRADI1G02210	GO:0005515
BRADI1G02210	GO:0030247
BRADI1G02210	GO:0004672
BRADI1G02210	GO:0005509
BRADI1G02210	GO:0004674
BRADI1G02210	GO:0005524
BRADI1G02220	
BRADI1G02220	
BRADI1G02230	GO:0005515
BRADI1G02240	GO:0016020
BRADI1G02240	GO:0005524
BRADI1G02240	GO:0000166
BRADI1G02240	GO:0017111
BRADI1G02240	GO:0006508
BRADI1G02240	GO:0004222
BRADI1G02240	GO:0030163
BRADI1G02240	GO:0006508
BRADI1G02240	GO:0004222
BRADI1G02240	GO:0005524
BRADI1G02240	GO:0016020
BRADI1G02247	GO:0016020
BRADI1G02247	GO:0005524
BRADI1G02247	GO:0000166
BRADI1G02247	GO:0017111
BRADI1G02247	GO:0006508
BRADI1G02247	GO:0004222
BRADI1G02247	GO:0030163
BRADI1G02247	GO:0006508
BRADI1G02247	GO:0004222
BRADI1G02247	GO:0005524
BRADI1G02247	GO:0016020
BRADI1G02260	
BRADI1G02270	GO:0005515
BRADI1G02280	GO:0005524
BRADI1G02280	GO:0000166
BRADI1G02280	GO:0004672
BRADI1G02280	GO:0004674
BRADI1G02280	GO:0006468
BRADI1G02280	GO:0016772
BRADI1G02280	GO:0006468
BRADI1G02280	GO:0004672
BRADI1G02280	GO:0004674
BRADI1G02280	GO:0005524
BRADI1G02290	GO:0005524
BRADI1G02290	GO:0000166
BRADI1G02290	GO:0004672
BRADI1G02290	GO:0004674
BRADI1G02290	GO:0006468
BRADI1G02290	GO:0016772
BRADI1G02290	GO:0005509
BRADI1G02290	GO:0030247
BRADI1G02290	GO:0006468
BRADI1G02290	GO:0030247
BRADI1G02290	GO:0004672
BRADI1G02290	GO:0005509
BRADI1G02290	GO:0004674
BRADI1G02290	GO:0005524
BRADI1G02300	
BRADI1G02310	GO:0005515
BRADI1G02310	GO:0005515
BRADI1G02310	GO:0005515
BRADI1G02310	GO:0005515
BRADI1G02310	GO:0005515
BRADI1G02310	GO:0005515
BRADI1G02327	GO:0003700
BRADI1G02327	GO:0006355
BRADI1G02327	GO:0043565
BRADI1G02327	GO:0006355
BRADI1G02327	GO:0043565
BRADI1G02327	GO:0003700
BRADI1G02350	GO:0016491
BRADI1G02350	GO:0055114
BRADI1G02350	GO:0008270
BRADI1G02350	GO:0055114
BRADI1G02350	GO:0008270
BRADI1G02350	GO:0016491
BRADI1G02360	
BRADI1G02370	GO:0016020
BRADI1G02370	GO:0055085
BRADI1G02370	GO:0006855
BRADI1G02370	GO:0015238
BRADI1G02370	GO:0015297
BRADI1G02370	GO:0009062
BRADI1G02370	GO:0006855
BRADI1G02370	GO:0009062
BRADI1G02370	GO:0055085
BRADI1G02370	GO:0015297
BRADI1G02370	GO:0015238
BRADI1G02370	GO:0016021
BRADI1G02370	GO:0016020
BRADI1G02380	GO:0016491
BRADI1G02380	GO:0055114
BRADI1G02380	GO:0004497
BRADI1G02380	GO:0050660
BRADI1G02380	GO:0008152
BRADI1G02380	GO:0006744
BRADI1G02380	GO:0016709
BRADI1G02380	GO:0019243
BRADI1G02380	GO:0019243
BRADI1G02380	GO:0055114
BRADI1G02380	GO:0050660
BRADI1G02380	GO:0004497
BRADI1G02380	GO:0006744
BRADI1G02380	GO:0016491
BRADI1G02380	GO:0016709
BRADI1G02380	GO:0071949
BRADI1G02390	GO:0046872
BRADI1G02390	GO:0008270
BRADI1G02390	GO:0005515
BRADI1G02390	GO:0008270
BRADI1G02400	GO:0008150
BRADI1G02400	GO:0009507
BRADI1G02400	GO:0003690
BRADI1G02400	GO:0009507
BRADI1G02400	GO:0005739
BRADI1G02400	GO:0006355
BRADI1G02410	GO:0046872
BRADI1G02410	GO:0003676
BRADI1G02410	GO:0003676
BRADI1G02410	GO:0046872
BRADI1G02420	GO:0016020
BRADI1G02420	GO:0016021
BRADI1G02420	GO:0008519
BRADI1G02420	GO:0015696
BRADI1G02420	GO:0072488
BRADI1G02420	GO:0015696
BRADI1G02420	GO:0008519
BRADI1G02420	GO:0016021
BRADI1G02420	GO:0016020
BRADI1G02430	GO:0004252
BRADI1G02430	GO:0042802
BRADI1G02430	GO:0043086
BRADI1G02440	GO:0016740
BRADI1G02440	GO:0005524
BRADI1G02440	GO:0000166
BRADI1G02440	GO:0016301
BRADI1G02440	GO:0016310
BRADI1G02440	GO:0004672
BRADI1G02440	GO:0004674
BRADI1G02440	GO:0006468
BRADI1G02440	GO:0016772
BRADI1G02440	GO:0048544
BRADI1G02440	GO:0006468
BRADI1G02440	GO:0005516
BRADI1G02440	GO:0006487
BRADI1G02440	GO:0006487
BRADI1G02440	GO:0048544
BRADI1G02440	GO:0004672
BRADI1G02440	GO:0004674
BRADI1G02440	GO:0005524
BRADI1G02450	GO:0005739
BRADI1G02450	GO:0005515
BRADI1G02450	GO:0008150
BRADI1G02450	GO:0005739
BRADI1G02460	
BRADI1G02470	
BRADI1G02480	GO:0008270
BRADI1G02480	GO:0003676
BRADI1G02480	GO:0003676
BRADI1G02480	GO:0008270
BRADI1G02490	GO:0004514
BRADI1G02490	GO:0004516
BRADI1G02490	GO:0009435
BRADI1G02490	GO:0019358
BRADI1G02490	GO:0004516
BRADI1G02490	GO:0019358
BRADI1G02490	GO:0004514
BRADI1G02490	GO:0009435
BRADI1G02500	
BRADI1G02505	
BRADI1G02510	GO:0016740
BRADI1G02510	GO:0016020
BRADI1G02510	GO:0016021
BRADI1G02510	GO:0046872
BRADI1G02510	GO:0008270
BRADI1G02510	GO:0016757
BRADI1G02510	GO:0016760
BRADI1G02510	GO:0030244
BRADI1G02510	GO:0005515
BRADI1G02510	GO:0016760
BRADI1G02510	GO:0030244
BRADI1G02510	GO:0005886
BRADI1G02510	GO:0016021
BRADI1G02510	GO:0071555
BRADI1G02510	GO:0008270
BRADI1G02510	GO:0016020
BRADI1G02517	
BRADI1G02530	GO:0016787
BRADI1G02530	GO:0008152
BRADI1G02530	GO:0008152
BRADI1G02530	GO:0016787
BRADI1G02540	
BRADI1G02550	GO:0009523
BRADI1G02550	GO:0015979
BRADI1G02550	GO:0016020
BRADI1G02550	GO:0003908
BRADI1G02550	GO:0006281
BRADI1G02550	GO:0009654
BRADI1G02550	GO:0009654
BRADI1G02550	GO:0015979
BRADI1G02550	GO:0009523
BRADI1G02550	GO:0006281
BRADI1G02550	GO:0016020
BRADI1G02550	GO:0003908
BRADI1G02560	
BRADI1G02570	GO:0046872
BRADI1G02570	GO:0000166
BRADI1G02570	GO:0008270
BRADI1G02570	GO:0003676
BRADI1G02570	GO:0000166
BRADI1G02570	GO:0003676
BRADI1G02570	GO:0008270
BRADI1G02570	GO:0046872
BRADI1G02570	GO:0000166
BRADI1G02570	GO:0008270
BRADI1G02570	GO:0003676
BRADI1G02570	GO:0000166
BRADI1G02570	GO:0003676
BRADI1G02570	GO:0008270
BRADI1G02575	GO:0016491
BRADI1G02575	GO:0055114
BRADI1G02575	GO:0009055
BRADI1G02575	GO:0046872
BRADI1G02575	GO:0005506
BRADI1G02575	GO:0004497
BRADI1G02575	GO:0020037
BRADI1G02575	GO:0016705
BRADI1G02575	GO:0055114
BRADI1G02575	GO:0016705
BRADI1G02575	GO:0005506
BRADI1G02575	GO:0004497
BRADI1G02575	GO:0020037
BRADI1G02580	GO:0005524
BRADI1G02580	GO:0000166
BRADI1G02580	GO:0005737
BRADI1G02580	GO:0005856
BRADI1G02580	GO:0005524
BRADI1G02590	GO:0009055
BRADI1G02590	GO:0046872
BRADI1G02590	GO:0051536
BRADI1G02590	GO:0022900
BRADI1G02590	GO:0051537
BRADI1G02590	GO:0022900
BRADI1G02590	GO:0051537
BRADI1G02590	GO:0009055
BRADI1G02590	GO:0051536
BRADI1G02590	GO:0046872
BRADI1G02597	GO:0000062
BRADI1G02597	GO:0005515
BRADI1G02597	GO:0000062
BRADI1G02610	GO:0005515
BRADI1G02620	GO:0003677
BRADI1G02620	GO:0003899
BRADI1G02620	GO:0006351
BRADI1G02620	GO:0016740
BRADI1G02620	GO:0016779
BRADI1G02620	GO:0008270
BRADI1G02620	GO:0005634
BRADI1G02620	GO:0006354
BRADI1G02620	GO:0006406
BRADI1G02620	GO:0006606
BRADI1G02620	GO:0009506
BRADI1G02620	GO:0006354
BRADI1G02620	GO:0009506
BRADI1G02620	GO:0003899
BRADI1G02620	GO:0006406
BRADI1G02620	GO:0006606
BRADI1G02620	GO:0008270
BRADI1G02620	GO:0006351
BRADI1G02620	GO:0003677
BRADI1G02620	GO:0005634
BRADI1G02630	GO:0009055
BRADI1G02630	GO:0050660
BRADI1G02630	GO:0005507
BRADI1G02630	GO:0009055
BRADI1G02630	GO:0005507
BRADI1G02630	GO:0050660
BRADI1G02640	GO:0003677
BRADI1G02640	GO:0006355
BRADI1G02640	GO:0046872
BRADI1G02640	GO:0008270
BRADI1G02640	GO:0003676
BRADI1G02640	GO:0003676
BRADI1G02640	GO:0006355
BRADI1G02640	GO:0008270
BRADI1G02640	GO:0003677
BRADI1G02650	GO:0003677
BRADI1G02650	GO:0006355
BRADI1G02650	GO:0046872
BRADI1G02650	GO:0008270
BRADI1G02650	GO:0003676
BRADI1G02650	GO:0003676
BRADI1G02650	GO:0006355
BRADI1G02650	GO:0008270
BRADI1G02650	GO:0003677
BRADI1G02660	GO:0003676
BRADI1G02660	GO:0003676
BRADI1G02670	GO:0016491
BRADI1G02670	GO:0055114
BRADI1G02670	GO:0009055
BRADI1G02670	GO:0046872
BRADI1G02670	GO:0005506
BRADI1G02670	GO:0004497
BRADI1G02670	GO:0020037
BRADI1G02670	GO:0016705
BRADI1G02670	GO:0055114
BRADI1G02670	GO:0016705
BRADI1G02670	GO:0005506
BRADI1G02670	GO:0004497
BRADI1G02670	GO:0020037
BRADI1G02680	GO:0005525
BRADI1G02680	GO:0016817
BRADI1G02680	GO:0016817
BRADI1G02680	GO:0005525
BRADI1G02690	GO:0016787
BRADI1G02690	GO:0008152
BRADI1G02690	GO:0008152
BRADI1G02690	GO:0016787
BRADI1G02697	GO:0003677
BRADI1G02697	GO:0046872
BRADI1G02697	GO:0016787
BRADI1G02697	GO:0003824
BRADI1G02697	GO:0005634
BRADI1G02697	GO:0004527
BRADI1G02697	GO:0005739
BRADI1G02697	GO:0016788
BRADI1G02697	GO:0006281
BRADI1G02697	GO:0004518
BRADI1G02697	GO:0004519
BRADI1G02697	GO:0005654
BRADI1G02697	GO:0005730
BRADI1G02697	GO:0006260
BRADI1G02697	GO:0006974
BRADI1G02697	GO:0090305
BRADI1G02697	GO:0043137
BRADI1G02697	GO:0008409
BRADI1G02697	GO:0006284
BRADI1G02697	GO:0017108
BRADI1G02697	GO:0005654
BRADI1G02697	GO:0000287
BRADI1G02697	GO:0004518
BRADI1G02697	GO:0006281
BRADI1G02697	GO:0005730
BRADI1G02697	GO:0005739
BRADI1G02697	GO:0003824
BRADI1G02697	GO:0016788
BRADI1G02697	GO:0003677
BRADI1G02710	GO:0008270
BRADI1G02710	GO:0016787
BRADI1G02710	GO:0003824
BRADI1G02710	GO:0008152
BRADI1G02710	GO:0016787
BRADI1G02710	GO:0003824
BRADI1G02710	GO:0008270
BRADI1G02720	GO:0016787
BRADI1G02720	GO:0005975
BRADI1G02720	GO:0005576
BRADI1G02720	GO:0008152
BRADI1G02720	GO:0016798
BRADI1G02720	GO:0004650
BRADI1G02720	GO:0004650
BRADI1G02720	GO:0071555
BRADI1G02720	GO:0005975
BRADI1G02720	GO:0005576
BRADI1G02720	GO:0016787
BRADI1G02720	GO:0005975
BRADI1G02720	GO:0005576
BRADI1G02720	GO:0008152
BRADI1G02720	GO:0016798
BRADI1G02720	GO:0004650
BRADI1G02720	GO:0004650
BRADI1G02720	GO:0071555
BRADI1G02720	GO:0005975
BRADI1G02720	GO:0005576
BRADI1G02730	GO:0003824
BRADI1G02730	GO:0006396
BRADI1G02730	GO:0005730
BRADI1G02730	GO:0042254
BRADI1G02730	GO:0042254
BRADI1G02730	GO:0006396
BRADI1G02730	GO:0005730
BRADI1G02730	GO:0003824
BRADI1G02740	GO:0003824
BRADI1G02740	GO:0006396
BRADI1G02740	GO:0005730
BRADI1G02740	GO:0042254
BRADI1G02740	GO:0042254
BRADI1G02740	GO:0006396
BRADI1G02740	GO:0005730
BRADI1G02740	GO:0003824
BRADI1G02750	
BRADI1G02760	GO:0003677
BRADI1G02760	GO:0005634
BRADI1G02760	GO:0003677
BRADI1G02760	GO:0005634
BRADI1G02770	GO:0016772
BRADI1G02770	GO:0016772
BRADI1G02780	GO:0008033
BRADI1G02780	GO:0008168
BRADI1G02780	GO:0032259
BRADI1G02780	GO:0008033
BRADI1G02780	GO:0008168
BRADI1G02790	GO:0016491
BRADI1G02790	GO:0055114
BRADI1G02790	GO:0008152
BRADI1G02790	GO:0008152
BRADI1G02790	GO:0016491
BRADI1G02800	
BRADI1G02803	GO:0008152
BRADI1G02803	GO:0016746
BRADI1G02803	GO:0016746
BRADI1G02803	GO:0008152
BRADI1G02806	
BRADI1G02810	GO:0016740
BRADI1G02810	GO:0005524
BRADI1G02810	GO:0000166
BRADI1G02810	GO:0016301
BRADI1G02810	GO:0016310
BRADI1G02810	GO:0008152
BRADI1G02810	GO:0016773
BRADI1G02810	GO:0005737
BRADI1G02810	GO:0004335
BRADI1G02810	GO:0006012
BRADI1G02810	GO:0046835
BRADI1G02810	GO:0046835
BRADI1G02810	GO:0005829
BRADI1G02810	GO:0004335
BRADI1G02810	GO:0006012
BRADI1G02810	GO:0016773
BRADI1G02810	GO:0016301
BRADI1G02810	GO:0005737
BRADI1G02810	GO:0005829
BRADI1G02810	GO:0008152
BRADI1G02810	GO:0005524
BRADI1G02820	GO:0006508
BRADI1G02820	GO:0008234
BRADI1G02820	GO:0006508
BRADI1G02820	GO:0008234
BRADI1G02830	GO:0005515
BRADI1G02840	GO:0005515
BRADI1G02847	
BRADI1G02860	GO:0003676
BRADI1G02860	GO:0003676
BRADI1G02870	GO:0016192
BRADI1G02870	GO:0006886
BRADI1G02870	GO:0005198
BRADI1G02870	GO:0030130
BRADI1G02870	GO:0030132
BRADI1G02870	GO:0030132
BRADI1G02870	GO:0030130
BRADI1G02870	GO:0005198
BRADI1G02870	GO:0016192
BRADI1G02870	GO:0006886
BRADI1G02880	GO:0005515
BRADI1G02890	GO:0005515
BRADI1G02900	
BRADI1G02910	GO:0006261
BRADI1G02910	GO:0009560
BRADI1G02910	GO:0006261
BRADI1G02910	GO:0009560
BRADI1G02920	GO:0046872
BRADI1G02920	GO:0016787
BRADI1G02920	GO:0003824
BRADI1G02920	GO:0004721
BRADI1G02920	GO:0004722
BRADI1G02920	GO:0006470
BRADI1G02920	GO:0043169
BRADI1G02920	GO:0004722
BRADI1G02920	GO:0006470
BRADI1G02920	GO:0003824
BRADI1G02920	GO:0046872
BRADI1G02930	GO:0005829
BRADI1G02930	GO:0008150
BRADI1G02930	GO:0005829
BRADI1G02940	GO:0006457
BRADI1G02940	GO:0005509
BRADI1G02940	GO:0051082
BRADI1G02940	GO:0005783
BRADI1G02940	GO:0005515
BRADI1G02940	GO:0005783
BRADI1G02940	GO:0006457
BRADI1G02940	GO:0005509
BRADI1G02940	GO:0006457
BRADI1G02940	GO:0005509
BRADI1G02940	GO:0051082
BRADI1G02940	GO:0005783
BRADI1G02940	GO:0005515
BRADI1G02940	GO:0005783
BRADI1G02940	GO:0006457
BRADI1G02940	GO:0005509
BRADI1G02940	GO:0006457
BRADI1G02940	GO:0005509
BRADI1G02940	GO:0051082
BRADI1G02940	GO:0005783
BRADI1G02940	GO:0005515
BRADI1G02940	GO:0005783
BRADI1G02940	GO:0006457
BRADI1G02940	GO:0005509
BRADI1G02940	GO:0006457
BRADI1G02940	GO:0005509
BRADI1G02940	GO:0051082
BRADI1G02940	GO:0005783
BRADI1G02940	GO:0005783
BRADI1G02940	GO:0006457
